Load Shapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CAISO TOU Impacts,High (MRW S4 x1.5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Forecasts by year (scalars for profiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Annual Net Energy for Loads by Region and Category (note: flexible part of the EV load is taken out and treated separately),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19.0,16.0,4.0,1916.0,0.00011433111453632187,0.00013443182382221085,0.00014201361965190886,9.03653803927416e-05,0.00010645641709377578,0.00011747467207669443,0.00011273595801156608,0.0001053799309450648,0.00011679623661633896,0.00011572411632595827,0.00010872290747253786,,0.821529880389382,19.0,16.0,4.0,0.0,-11.901729296268513,0.0,0.0,0.0,,,,,,,,,,,,,
,,19.0,17.0,4.0,1917.0,0.0001118672444484583,0.0001697313288264927,0.0001601872223442146,9.316760444924868e-05,0.00010411043171086444,0.00011394073114014463,0.00011324889636175171,0.00010429579076816337,0.00011346200316129653,0.00011137767064235419,0.00010654548010394812,,0.821529880389382,19.0,17.0,4.0,0.0,-13.141697213521073,0.0,0.0,0.0,,,,,,,,,,,,,
,,19.0,18.0,4.0,1918.0,0.000110639499659778,0.00021593576625640907,0.0001884559755039431,9.858384272653577e-05,0.00010264585081778937,0.00011336178783611235,0.0001143852520913937,0.00010422803200710704,0.00010878753861158021,0.00010784618352442589,0.00010491240957750581,,0.821529880389382,19.0,18.0,4.0,0.0,-13.676376929540295,0.0,0.0,0.0,,,,,,,,,,,,,
,,19.0,19.0,4.0,1919.0,0.00011679498462418543,0.0002494365142608966,0.000206313270794698,0.00010560689690862866,0.00010865538145828152,0.00011824232774055155,0.00011749839330905873,0.00010847424769997097,0.0001126447890791783,0.00010757453066920064,0.000109118803357736,,0.821529880389382,19.0,19.0,4.0,0.0,-13.674708159344092,0.0,0.0,0.0,,,,,,,,,,,,,
,,19.0,20.0,4.0,1920.0,0.00011994186631803838,0.0002564258927772283,0.00020075570340110665,0.00010403399944796318,0.00011157415570810567,0.00011456234727191005,0.00011869393423295292,0.00010757832630378161,0.00011362544597772019,0.00010431469640649758,0.00011287981426711828,,0.821529880389382,19.0,20.0,4.0,0.0,-13.679253159231505,0.0,0.0,0.0,,,,,,,,,,,,,
,,19.0,21.0,4.0,1921.0,0.00011538705885969197,0.00024842205843937426,0.00018307692140379908,9.907040955381295e-05,0.00010896472335262839,0.00010730337919782842,0.00011403014092588058,0.00010288038553720873,0.00010872216148501074,9.996825072289353e-05,0.00010827752460168996,,0.821529880389382,19.0,21.0,4.0,0.0,1.5821889585843159,0.0,0.0,0.0,,,,,,,,,,,,,
,,19.0,22.0,4.0,1922.0,0.00010880416785963474,0.00023397229555817292,0.00016828928175335382,9.936244188279319e-05,0.00010175387131668838,9.653933624401858e-05,0.00010699893984872073,9.612709568526024e-05,0.00010182487463193279,8.964544222433387e-05,0.0001001616589551282,,0.821529880389382,19.0,22.0,4.0,0.0,3.166491250565622,0.0,0.0,0.0,,,,,,,,,,,,,
,,19.0,23.0,4.0,1923.0,9.989987545026388e-05,0.0002169632994327906,0.00015220459411792548,0.00010377083584180479,9.52134165160711e-05,8.716960191014121e-05,0.00010043727464596159,8.914041454522878e-05,9.446994789286863e-05,8.122420371235098e-05,9.179835838031759e-05,,0.821529880389382,19.0,23.0,4.0,0.0,9.483764410657013,0.0,0.0,0.0,,,,,,,,,,,,,
,,19.0,24.0,4.0,1924.0,9.269263641773782e-05,0.00018062340497088745,0.0001223146432393932,0.0001086271232495496,9.750257719390986e-05,8.409655342438592e-05,9.56985134261698e-05,8.410367997337423e-05,8.623242994511676e-05,7.198800663469235e-05,8.44742845041521e-05,,0.821529880389382,19.0,24.0,4.0,0.0,8.968902187124863,0.0,0.0,0.0,,,,,,,,,,,,,
,,20.0,1.0,5.0,2001.0,9.228618165834535e-05,0.000138418340168998,8.850576371436094e-05,9.792318347779442e-05,9.971594506248108e-05,8.551849060433133e-05,8.685624540489304e-05,8.569224648258396e-05,8.142721114226149e-05,7.144470092424183e-05,8.516710230324883e-05,,5.808472446034013,20.0,1.0,5.0,0.0,11.511526310321445,13.891330585449278,20.836995878173916,20.836995878173916,,,,,,,,,,,,,
,,20.0,2.0,5.0,2002.0,9.004439509880963e-05,0.00010306647143687304,6.641178900151782e-05,0.00010027568764424834,9.811073364895193e-05,8.476734133548528e-05,8.58027489472041e-05,8.383264492914886e-05,7.91063231490457e-05,7.035808950334082e-05,8.239583110686188e-05,,5.808472446034013,20.0,2.0,5.0,0.0,11.290254060992496,14.423750921477074,21.635626382215612,21.635626382215612,,,,,,,,,,,,,
,,20.0,3.0,5.0,2003.0,8.9260817366785e-05,7.108613448279194e-05,4.777877690793642e-05,0.00010498119991177836,9.764574573142471e-05,8.461487915354345e-05,8.637487249164192e-05,8.367454115335074e-05,7.819104337707328e-05,6.736990809586302e-05,8.14555783795163e-05,,5.808472446034013,20.0,3.0,5.0,0.0,11.313089572713668,14.294679324864989,21.442018987297484,21.442018987297484,,,,,,,,,,,,,
,,20.0,4.0,5.0,2004.0,9.108357840117385e-05,4.782813923176933e-05,3.312931419598446e-05,0.00011269155092623929,9.912400527800456e-05,8.891233528950157e-05,9.008381133144566e-05,8.554167145801431e-05,7.959665159831665e-05,6.845651951676404e-05,8.279172699206002e-05,,5.808472446034013,20.0,4.0,5.0,0.0,11.772920174983003,13.03623125789127,19.554346886836903,19.554346886836903,,,,,,,,,,,,,
,,20.0,5.0,5.0,2005.0,9.684098911669176e-05,2.983281465149179e-05,2.2439314367411036e-05,0.00011998604845905342,0.00010295481224880945,9.344575158157621e-05,9.855518546874203e-05,8.954696711156683e-05,8.518639592000542e-05,7.416122947649438e-05,8.927452211217947e-05,,5.808472446034013,20.0,5.0,5.0,0.0,12.709822062981441,9.502896300614827,14.25434445092224,14.25434445092224,,,,,,,,,,,,,
,,20.0,6.0,5.0,2006.0,0.00010348673394552104,1.798206921452678e-05,2.19120203432633e-05,0.0001307037996109795,0.00010859256549939764,0.00010554961839310607,0.00011066053053312272,9.409433285357003e-05,9.36527338107504e-05,7.850767516009844e-05,9.645013503139568e-05,,5.808472446034013,20.0,6.0,5.0,0.0,13.807722294245957,5.195131763665873,7.792697645498809,7.792697645498809,,,,,,,,,,,,,
,,20.0,7.0,5.0,2007.0,0.00011212285001879791,1.0474195987116625e-05,3.9358963101840546e-05,0.00012988800012537263,0.00011320476538703843,0.00011398308389632699,0.00011759703529947904,9.859652608820238e-05,0.00010264208871405104,8.77438722377571e-05,0.00010402164383581001,,5.808472446034013,20.0,7.0,5.0,0.0,10.187146386938782,0.0,0.0,0.0,,,,,,,,,,,,,
,,20.0,8.0,5.0,2008.0,0.00011743609367766014,1.5064260319984707e-05,8.374112393631136e-05,0.00012411533588561086,0.00011607866381038594,0.00012269895558387721,0.00011806262549426293,0.00010143486530134016,0.00010957206413041372,9.344858219748742e-05,0.0001085249595299388,,5.808472446034013,20.0,8.0,5.0,0.0,10.597413094319185,0.0,0.0,0.0,,,,,,,,,,,,,
,,20.0,9.0,5.0,2009.0,0.00012068354149754835,3.0289518737434227e-05,0.00013244802915067107,0.0001121617068468177,0.00011381210374712381,0.00012553510865295385,0.00011792452670767448,0.00010449906705133239,0.00011483492281925518,0.00010159816785424504,0.00011253340536756992,,5.808472446034013,20.0,9.0,5.0,0.0,2.700436804611274,0.0,0.0,0.0,,,,,,,,,,,,,
,,20.0,10.0,5.0,2010.0,0.0001233485438374824,3.402034177511004e-05,0.00013118622535911875,9.999486547460959e-05,0.00011453358131762245,0.0001266065167555017,0.00011721035869703143,0.00010851189145611339,0.00011875755041342274,0.00010512965497217334,0.00011555211149220571,,5.808472446034013,20.0,10.0,5.0,0.0,2.7323276565331844,0.0,0.0,0.0,,,,,,,,,,,,,
,,20.0,11.0,5.0,2011.0,0.0001243919173950981,4.0383048992217926e-05,0.00010869281628161481,8.89138022480505e-05,0.00011439477562950389,0.0001250290071305946,0.00011614897088010888,0.00011158362195733411,0.0001208169299003607,0.00011273593491848047,0.00011842235665989218,,5.808472446034013,20.0,11.0,5.0,0.0,2.718021395448859,0.0,0.0,0.0,,,,,,,,,,,,,
,,20.0,12.0,5.0,2012.0,0.00012407345799598648,5.022204561439377e-05,9.519142569512869e-05,7.959071379480144e-05,0.00011465910017067277,0.00012494039861936682,0.00011504418058740137,0.0001143692599118725,0.00012084961846364543,0.00011708238060208452,0.00012010491417198425,,5.808472446034013,20.0,12.0,5.0,0.0,2.7320336414574635,0.0,0.0,0.0,,,,,,,,,,,,,
,,20.0,13.0,5.0,2013.0,0.00012482770394125082,7.25017571862672e-05,0.0001022760797162555,7.67484301527185e-05,0.00011458445283777621,0.00012389063748125787,0.00011427082738250614,0.00011784754297943126,0.00012049004426751341,0.00012550361911406742,0.00012178747168407632,,5.808472446034013,20.0,13.0,5.0,0.0,2.766179165578118,0.0,0.0,0.0,,,,,,,,,,,,,
,,20.0,14.0,5.0,2014.0,0.0001244044881608525,8.765956291565087e-05,0.00011460065485773516,7.634555341153683e-05,0.000114048934882658,0.00012259472464281682,0.00011326862475983576,0.00012093433098310895,0.00012088230702693016,0.00012930675908722096,0.0001234700291961684,,5.808472446034013,20.0,14.0,5.0,0.0,2.760448091587148,0.0,0.0,0.0,,,,,,,,,,,,,
,,20.0,15.0,5.0,2015.0,0.00012336530485848826,0.00010070045159874518,0.00012003601347879691,7.555221863997246e-05,0.00011338132138799718,0.00012097400451955659,0.00011255051106957589,0.0001240361764892436,0.00011973820731196462,0.00013175163478424824,0.0001242618209665647,,5.808472446034013,20.0,15.0,5.0,0.0,-17.569101935425117,-12.659676120902835,-18.989514181354252,-18.989514181354252,,,,,,,,,,,,,
,,20.0,16.0,5.0,2016.0,0.00012161377816337437,0.00013518132044255745,0.00014229967776193975,7.747705216861711e-05,0.00011150426481973712,0.00011773882877115681,0.00011229009621486627,0.00012567744425705273,0.00011774420495159612,0.00013310989906037453,0.00012455874288046326,,5.808472446034013,20.0,16.0,5.0,0.0,-17.599645988878663,-12.44378446881858,-18.66567670322787,-18.66567670322787,,,,,,,,,,,,,
,,20.0,17.0,5.0,2017.0,0.00011945160645361655,0.00016897902243176015,0.00015979825218265573,8.111828530482449e-05,0.00010877097136374884,0.00011446289366670252,0.00011298848150704208,0.00012326824386393843,0.00011476954569268573,0.0001279484948110947,0.00012460822986611305,,5.808472446034013,20.0,17.0,5.0,0.0,-19.02080037746932,-12.44378446881858,-18.66567670322787,-18.66567670322787,,,,,,,,,,,,,
,,20.0,18.0,5.0,2018.0,0.00011854651131929933,0.00021256611936411096,0.0001863987432831941,8.748480491944024e-05,0.00010610571320643843,0.0001139324669392963,0.000113095014856696,0.00012320048510288209,0.00011074885240866398,0.00012170047914091385,0.00012144106278452796,,5.808472446034013,20.0,18.0,5.0,0.0,-19.02021251364735,-12.868603526147563,-19.302905289221343,-19.302905289221343,,,,,,,,,,,,,
,,20.0,19.0,5.0,2019.0,0.00012088467374961883,0.00024414586598307244,0.00020354278313591793,9.691594989337105e-05,0.00010853734464413344,0.00011681000003740969,0.00011402224956664694,0.00012442014280189618,0.00011414846299027586,0.00011463750490505724,0.00011936260938723776,,5.808472446034013,20.0,19.0,5.0,0.0,-19.02670450002693,-14.51216578073157,-21.768248671097354,-21.768248671097354,,,,,,,,,,,,,
,,20.0,20.0,5.0,2020.0,0.00012642838144731185,0.00025122569926669256,0.00019874392142504635,9.705023526660969e-05,0.00011447978314138602,0.00011612750664238323,0.00011754179578484368,0.00012421686651872718,0.00011934594455254787,0.00011653907489163402,0.00012381643809571678,,5.808472446034013,20.0,20.0,5.0,0.0,-19.028095475162484,-13.836633837108913,-20.75495075566337,-20.75495075566337,,,,,,,,,,,,,
,,20.0,21.0,5.0,2021.0,0.0001214503582085671,0.0002444467839329796,0.0001830798133252575,9.444039077176946e-05,0.00011290575077561558,0.00011021368103085627,0.00011399462980932926,0.00011716995536886788,0.0001134293145980118,0.00010703122495875013,0.00011896671350203962,,5.808472446034013,20.0,21.0,5.0,0.0,-3.708032492888454,-12.081643633064978,-18.122465449597467,-18.122465449597467,,,,,,,,,,,,,
,,20.0,22.0,5.0,2022.0,0.00011178762959868042,0.00023205761259931183,0.00016976533191653888,9.437885993714989e-05,0.00010568959149222548,9.885299060058307e-05,0.00010470649999135269,0.00010669746241004919,0.00010274015440390521,9.399188790793792e-05,0.00010679291503219696,,5.808472446034013,20.0,22.0,5.0,0.0,2.467883810600968,0.0,0.0,0.0,,,,,,,,,,,,,
,,20.0,23.0,5.0,2023.0,0.00010165140214537777,0.00021552465215873202,0.00015369648932054325,9.561212505510063e-05,9.910932767262337e-05,9.058632389380338e-05,9.647581231068187e-05,9.69853733253072e-05,9.329315961461836e-05,8.339742655415302e-05,9.570783024664918e-05,,5.808472446034013,20.0,23.0,5.0,0.0,9.089360914610642,0.0,0.0,0.0,,,,,,,,,,,,,
,,20.0,24.0,5.0,2024.0,9.581018632483048e-05,0.00018051960020956214,0.0001246593190023136,9.618121709074175e-05,0.00010151764196909713,8.814611998525344e-05,9.176072516859096e-05,9.096990109374995e-05,8.613436425526256e-05,7.551949375262065e-05,8.769093857138695e-05,,5.808472446034013,20.0,24.0,5.0,0.0,8.764596686354754,0.0,0.0,0.0,,,,,,,,,,,,,
,,21.0,1.0,5.0,2101.0,0.00010205785690477022,0.000138418340168998,8.850576371436094e-05,9.792318347779442e-05,9.971594506248108e-05,8.551849060433133e-05,8.699039851186467e-05,9.764037468218513e-05,0.00010313241716332197,0.00010811783637965115,9.412424670585663e-05,,15.361340378746808,21.0,1.0,5.0,0.0,12.921456135894312,10.099852434948666,15.149778652422999,15.149778652422999,,,,,,,,,,,,,
,,21.0,2.0,5.0,2102.0,9.879783831912763e-05,0.00010306647143687304,6.641178900151782e-05,0.00010027568764424834,9.811073364895193e-05,8.476734133548528e-05,8.526613651931761e-05,9.363507902863263e-05,9.760804996820266e-05,0.00010105486214379455,9.006631388257575e-05,,15.361340378746808,21.0,2.0,5.0,0.0,12.52277134598153,11.148559157428728,16.722838736143093,16.722838736143093,,,,,,,,,,,,,
,,21.0,3.0,5.0,2103.0,9.708402392127695e-05,7.108613448279194e-05,4.777877690793642e-05,0.00010498119991177836,9.764574573142471e-05,8.461487915354345e-05,8.5005721664608e-05,9.163995995308486e-05,9.525447341170214e-05,9.725172217064098e-05,8.808683445658507e-05,,15.361340378746808,21.0,3.0,5.0,0.0,12.436554504870644,11.422836300228427,17.13425445034264,17.13425445034264,,,,,,,,,,,,,
,,21.0,4.0,5.0,2104.0,9.868889168258945e-05,4.782813923176933e-05,3.312931419598446e-05,0.00011269155092623929,9.912400527800456e-05,8.891233528950157e-05,8.799260113453505e-05,9.264881261770148e-05,9.535253910155632e-05,9.58934578945147e-05,9.001682689692599e-05,,15.361340378746808,21.0,4.0,5.0,0.0,12.84814528417512,10.245057981140206,15.36758697171031,15.36758697171031,,,,,,,,,,,,,
,,21.0,5.0,5.0,2105.0,0.000103960232788937,2.983281465149179e-05,2.2439314367411036e-05,0.00011998604845905342,0.00010295481224880945,9.344575158157621e-05,9.41754810940802e-05,9.49601392448455e-05,0.00010120379192952292,9.9424945012443e-05,9.501501244755244e-05,,15.361340378746808,21.0,5.0,5.0,0.0,13.415501991970165,8.002438989992466,12.0036584849887,12.0036584849887,,,,,,,,,,,,,
,,21.0,6.0,5.0,2106.0,0.00010961288712316819,1.798206921452678e-05,2.19120203432633e-05,0.0001307037996109795,0.00010859256549939764,0.00010554961839310607,0.00010461969503978282,0.00010219526917541685,0.00010695697906763535,0.00010866114209010164,0.00010224011235241841,,15.361340378746808,21.0,6.0,5.0,0.0,14.88819567927906,2.7266374784450216,4.089956217667533,4.089956217667533,,,,,,,,,,,,,
,,21.0,7.0,5.0,2107.0,0.00011987063197876342,1.0474195987116625e-05,3.9358963101840546e-05,0.00012988800012537263,0.00011320476538703843,0.00011398308389632699,0.00011233744437026802,0.00011147821944013535,0.00012006509294481192,0.00012631857767974317,0.00011297878823841782,,15.361340378746808,21.0,7.0,5.0,0.0,11.192948550863216,0.0,0.0,0.0,,,,,,,,,,,,,
,,21.0,8.0,5.0,2108.0,0.00012927356476305905,1.5064260319984707e-05,8.374112393631136e-05,0.00012411533588561086,0.00011607866381038594,0.00012269895558387721,0.00011737607724093755,0.00012010616834797592,0.0001371612115427255,0.00014479097183506045,0.00012208439359797494,,15.361340378746808,21.0,8.0,5.0,0.0,11.928585984989532,0.0,0.0,0.0,,,,,,,,,,,,,
,,21.0,9.0,5.0,2109.0,0.00013839994070075773,3.0289518737434227e-05,0.00013244802915067107,0.0001121617068468177,0.00011381210374712381,0.00012553510865295385,0.00012084432962411572,0.0001301194074818572,0.00015216526209041643,0.000163535018845603,0.00013020025924453672,,15.361340378746808,21.0,9.0,5.0,0.0,2.8782088420756655,0.0,0.0,0.0,,,,,,,,,,,,,
,,21.0,10.0,5.0,2110.0,0.0001468139732457068,3.402034177511004e-05,0.00013118622535911875,9.999486547460959e-05,0.00011453358131762245,0.0001266065167555017,0.00012331827074385713,0.00014017029037188087,0.00016465229326518313,0.00017929088444866773,0.00013876150776194636,,15.361340378746808,21.0,10.0,5.0,0.0,2.990518238009625,0.0,0.0,0.0,,,,,,,,,,,,,
,,21.0,11.0,5.0,2111.0,0.00015302812178363478,4.0383048992217926e-05,0.00010869281628161481,8.89138022480505e-05,0.00011439477562950389,0.0001250290071305946,0.00012492810802751663,0.00014961134441239752,0.00017318400828249755,0.00019694832003830926,0.00014494738096816723,,15.361340378746808,21.0,11.0,5.0,0.0,3.058861142386357,0.0,0.0,0.0,,,,,,,,,,,,,
,,21.0,12.0,5.0,2112.0,0.0001578092030255605,5.022204561439377e-05,9.519142569512869e-05,7.959071379480144e-05,0.00011465910017067277,0.00012494039861936682,0.00012701931822442725,0.0001581790633104102,0.00017988516375586715,0.00021053096279957195,0.0001548447780981206,,15.361340378746808,21.0,12.0,5.0,0.0,3.1694831977321196,0.0,0.0,0.0,,,,,,,,,,,,,
,,21.0,13.0,5.0,2113.0,0.0001638347900771724,7.25017571862672e-05,0.0001022760797162555,7.67484301527185e-05,0.00011458445283777621,0.00012389063748125787,0.00012866072094502122,0.00016709310476493308,0.0001862594335963894,0.00022547186983696093,0.0001648906361850233,,15.361340378746808,21.0,13.0,5.0,0.0,3.286292890696459,0.0,0.0,0.0,,,,,,,,,,,,,
,,21.0,14.0,5.0,2114.0,0.00016821360681495715,8.765956291565087e-05,0.00011460065485773516,7.634555341153683e-05,0.000114048934882658,0.00012259472464281682,0.00012984837050968178,0.00017519404108677988,0.00018897258434902198,0.00023525137262507008,0.00017612418192752038,,15.361340378746808,21.0,14.0,5.0,0.0,3.359549224902639,0.0,0.0,0.0,,,,,,,,,,,,,
,,21.0,15.0,5.0,2115.0,0.00017124735161702043,0.00010070045159874518,0.00012003601347879691,7.555221863997246e-05,0.00011338132138799718,0.00012097400451955659,0.00013117411886093077,0.00018006514313160783,0.00019067238963982794,0.00024014112401912467,0.0001870113187704691,,15.361340378746808,21.0,15.0,5.0,0.0,-17.081725598878712,-21.351056179032472,-32.02658426854871,-32.02658426854871,,,,,,,,,,,,,
,,21.0,16.0,5.0,2116.0,0.0001713185859562954,0.00013518132044255745,0.00014229967776193975,7.747705216861711e-05,0.00011150426481973712,0.00011773882877115681,0.0001316278720168642,0.0001821430784706689,0.00018916871572873035,0.0002428576525713772,0.00019601795015872667,,15.361340378746808,21.0,16.0,5.0,0.0,-17.073335323197497,-20.766059444347235,-31.149089166520852,-31.149089166520852,,,,,,,,,,,,,
,,21.0,17.0,5.0,2117.0,0.00016748450240120158,0.00016897902243176015,0.00015979825218265573,8.111828530482449e-05,0.00010877097136374884,0.00011446289366670252,0.00013090975832660435,0.0001805018107028598,0.00018217336318579821,0.00023715294261164685,0.0001959684631730769,,15.361340378746808,21.0,17.0,5.0,0.0,-19.07641150822451,-19.825886120755776,-29.738829181133664,-29.738829181133664,,,,,,,,,,,,,
,,21.0,18.0,5.0,2118.0,0.00016086389910388116,0.00021256611936411096,0.0001863987432831941,8.748480491944024e-05,0.00010610571320643843,0.0001139324669392963,0.00012857391599345138,0.00017581892743874392,0.0001663520985559891,0.00022492856412651042,0.00018928772011035837,,15.361340378746808,21.0,18.0,5.0,0.0,-19.067085256755497,-18.53053620824239,-27.795804312363583,-27.795804312363583,,,,,,,,,,,,,
,,21.0,19.0,5.0,2119.0,0.00015394159742845496,0.00024414586598307244,0.00020354278313591793,9.691594989337105e-05,0.00010853734464413344,0.00011681000003740969,0.00012613154031064445,0.00017136943546271094,0.00015860490905750816,0.00021107426851002246,0.00017785622642526222,,15.361340378746808,21.0,19.0,5.0,0.0,-19.06141678268323,-18.60714292350468,-27.910714385257016,-27.910714385257016,,,,,,,,,,,,,
,,21.0,20.0,5.0,2120.0,0.00015343876679827873,0.00025122569926669256,0.00019874392142504635,9.705023526660969e-05,0.00011447978314138602,0.00011612750664238323,0.00012600922424252324,0.00016725120854073122,0.0001569051037667022,0.00020509790569506688,0.00016983933475,,15.361340378746808,21.0,20.0,5.0,0.0,-19.058649406146582,-18.06393166987231,-27.095897504808466,-27.095897504808466,,,,,,,,,,,,,
,,21.0,21.0,5.0,2121.0,0.00014427048830806531,0.0002444467839329796,0.0001830798133252575,9.444039077176946e-05,0.00011290575077561558,0.00011021368103085627,0.00012129808278004916,0.00015546118411692813,0.00014611787788274143,0.00018689716439497484,0.00015632938766761361,,15.361340378746808,21.0,21.0,5.0,0.0,-3.515403267948673,-15.549838560107828,-23.32475784016174,-23.32475784016174,,,,,,,,,,,,,
